customer_id,account,segment,plan,start_date,mrr,new_mrr,expansion_mrr,contraction_mrr,churned_flag,churn_date,churn_reason,arpa,nrr
CUST_0460,Account_460,MM,Professional,2024-08-09,0.0,0.0,0.0,0.0,True,2024-12-21,Feature Gap,0.0,0.0
CUST_0461,Account_461,SMB,Business,2024-09-11,0.0,0.0,0.0,0.0,True,2025-04-10,Business Closure,0.0,0.0
CUST_0462,Account_462,MM,Professional,2024-04-01,7346.35,0.0,0.0,0.0,False,,,7346.35,1.0
CUST_0463,Account_463,ENT,Business,2023-10-16,0.0,0.0,0.0,0.0,True,2025-08-12,Business Closure,0.0,0.0
CUST_0464,Account_464,ENT,Enterprise,2024-10-22,52848.44,0.0,0.0,0.0,False,,,52848.44,1.0
CUST_0465,Account_465,MM,Enterprise,2025-06-04,22888.12,0.0,0.0,0.0,False,,,22888.12,1.0
CUST_0466,Account_466,ENT,Business,2024-10-16,17427.44,0.0,0.0,0.0,False,,,17427.44,1.0
CUST_0467,Account_467,MM,Enterprise,2025-02-16,48373.32,0.0,0.0,0.0,False,,,48373.32,1.0
CUST_0468,Account_468,SMB,Business,2024-08-06,8188.1,0.0,507.69,0.0,False,,,8188.1,1.066
CUST_0469,Account_469,ENT,Business,2025-07-08,33732.7,0.0,0.0,0.0,False,,,33732.7,1.0
CUST_0470,Account_470,SMB,Professional,2023-08-04,0.0,0.0,0.0,0.0,True,2024-01-11,Merger,0.0,0.0
CUST_0471,Account_471,ENT,Business,2024-01-01,42804.9,0.0,6605.64,0.0,False,,,42804.9,1.182
CUST_0472,Account_472,MM,Enterprise,2024-05-23,21752.26,0.0,0.0,0.0,False,,,21752.26,1.0
CUST_0473,Account_473,ENT,Business,2024-10-10,0.0,0.0,0.0,0.0,True,2025-04-18,Competition,0.0,0.0
CUST_0474,Account_474,MM,Professional,2024-02-04,0.0,0.0,0.0,0.0,True,2024-06-02,Feature Gap,0.0,0.0
CUST_0475,Account_475,ENT,Enterprise,2025-04-03,113767.84,0.0,23818.29,0.0,False,,,113767.84,1.265
CUST_0476,Account_476,SMB,Starter,2025-05-25,989.41,0.0,17.18,0.0,False,,,989.41,1.018
CUST_0477,Account_477,SMB,Professional,2023-04-11,0.0,0.0,0.0,0.0,True,2025-03-28,Merger,0.0,0.0
CUST_0478,Account_478,SMB,Starter,2023-06-19,0.0,0.0,0.0,0.0,True,2025-01-31,Feature Gap,0.0,0.0
CUST_0479,Account_479,ENT,Enterprise,2023-12-16,78903.25,0.0,0.0,0.0,False,,,78903.25,1.0
CUST_0480,Account_480,SMB,Business,2024-01-14,0.0,0.0,0.0,0.0,True,2024-12-19,Price,0.0,0.0
CUST_0481,Account_481,ENT,Custom,2024-09-19,260082.02,0.0,28276.33,0.0,False,,,260082.02,1.122
CUST_0482,Account_482,ENT,Enterprise,2023-11-02,0.0,0.0,0.0,0.0,True,2025-01-31,Feature Gap,0.0,0.0
CUST_0483,Account_483,ENT,Business,2025-03-04,0.0,0.0,0.0,0.0,True,2025-04-29,Merger,0.0,0.0
CUST_0484,Account_484,ENT,Enterprise,2023-08-13,89109.69,0.0,1546.54,0.0,False,,,89109.69,1.018
CUST_0485,Account_485,ENT,Custom,2022-10-18,311737.8,0.0,21753.9,0.0,False,,,311737.8,1.075
CUST_0486,Account_486,SMB,Professional,2024-12-15,2009.2,0.0,0.0,0.0,False,,,2009.2,1.0
CUST_0487,Account_487,ENT,Business,2022-12-13,0.0,0.0,0.0,0.0,True,2024-10-26,Support,0.0,0.0
CUST_0488,Account_488,SMB,Business,2023-08-12,3456.14,0.0,0.0,0.0,False,,,3456.14,1.0
CUST_0489,Account_489,SMB,Starter,2022-10-13,0.0,0.0,0.0,0.0,True,2024-05-19,Support,0.0,0.0
CUST_0490,Account_490,ENT,Custom,2025-04-07,565671.53,0.0,82443.91,0.0,False,,,565671.53,1.171
CUST_0491,Account_491,ENT,Custom,2023-10-11,290965.67,0.0,0.0,0.0,False,,,290965.67,1.0
CUST_0492,Account_492,MM,Professional,2024-08-14,0.0,0.0,0.0,0.0,True,2024-09-28,Price,0.0,0.0
CUST_0493,Account_493,ENT,Custom,2023-02-25,365862.48,0.0,0.0,0.0,False,,,365862.48,1.0
CUST_0494,Account_494,MM,Enterprise,2025-01-10,33571.44,0.0,0.0,0.0,False,,,33571.44,1.0
CUST_0495,Account_495,SMB,Starter,2023-10-15,0.0,0.0,0.0,0.0,True,2024-10-21,Competition,0.0,0.0
CUST_0496,Account_496,ENT,Business,2023-11-22,15960.83,0.0,0.0,0.0,False,,,15960.83,1.0
CUST_0497,Account_497,ENT,Business,2024-12-03,37242.61,0.0,0.0,0.0,False,,,37242.61,1.0
CUST_0498,Account_498,MM,Professional,2024-02-19,8943.23,0.0,1959.55,0.0,False,,,8943.23,1.281
CUST_0499,Account_499,SMB,Professional,2023-09-27,2743.51,0.0,0.0,0.0,False,,,2743.51,1.0
CUST_0500,Account_500,MM,Enterprise,2023-11-02,0.0,0.0,0.0,0.0,True,2025-07-17,Price,0.0,0.0
CUST_0501,Account_501,MM,Professional,2022-12-06,6766.28,0.0,0.0,0.0,False,,,6766.28,1.0
CUST_0502,Account_502,MM,Enterprise,2024-04-17,0.0,0.0,0.0,0.0,True,2024-07-04,Support,0.0,0.0
CUST_0503,Account_503,MM,Enterprise,2023-10-06,0.0,0.0,0.0,0.0,True,2024-03-21,Competition,0.0,0.0
CUST_0504,Account_504,ENT,Custom,2022-12-28,437096.84,0.0,0.0,0.0,False,,,437096.84,1.0
CUST_0505,Account_505,MM,Business,2023-05-13,19985.09,0.0,0.0,0.0,False,,,19985.09,1.0
CUST_0506,Account_506,SMB,Starter,2024-08-05,0.0,0.0,0.0,0.0,True,2024-09-30,Support,0.0,0.0
CUST_0507,Account_507,ENT,Business,2024-12-22,35314.99,0.0,910.19,0.0,False,,,35314.99,1.026
CUST_0508,Account_508,ENT,Business,2023-08-10,0.0,0.0,0.0,0.0,True,2024-06-21,Support,0.0,0.0
CUST_0509,Account_509,ENT,Enterprise,2023-03-30,84659.55,0.0,13687.39,8042.77,False,,,84659.55,1.071
CUST_0510,Account_510,SMB,Professional,2025-01-25,2780.43,0.0,0.0,0.0,False,,,2780.43,1.0
CUST_0511,Account_511,ENT,Custom,2023-12-10,297232.5,0.0,0.0,0.0,False,,,297232.5,1.0
CUST_0512,Account_512,ENT,Enterprise,2024-01-09,0.0,0.0,0.0,0.0,True,2024-06-11,Feature Gap,0.0,0.0
CUST_0513,Account_513,MM,Enterprise,2025-06-25,43041.49,0.0,0.0,0.0,False,,,43041.49,1.0
CUST_0514,Account_514,ENT,Business,2023-09-27,37987.66,0.0,0.0,0.0,False,,,37987.66,1.0
CUST_0515,Account_515,SMB,Business,2025-06-07,4706.76,0.0,0.0,0.0,False,,,4706.76,1.0
CUST_0516,Account_516,ENT,Custom,2023-07-17,413193.32,0.0,0.0,0.0,False,,,413193.32,1.0
CUST_0517,Account_517,ENT,Custom,2023-06-26,209489.08,0.0,0.0,0.0,False,,,209489.08,1.0
CUST_0518,Account_518,MM,Business,2024-11-29,23796.99,0.0,4485.79,0.0,False,,,23796.99,1.232
CUST_0519,Account_519,ENT,Custom,2024-09-15,474896.4,0.0,101512.0,0.0,False,,,474896.4,1.272
CUST_0520,Account_520,SMB,Starter,2022-10-17,0.0,0.0,0.0,0.0,True,2024-04-01,Feature Gap,0.0,0.0
CUST_0521,Account_521,SMB,Starter,2023-04-20,1279.87,0.0,0.0,0.0,False,,,1279.87,1.0
CUST_0522,Account_522,ENT,Enterprise,2023-05-19,88793.87,0.0,0.0,0.0,False,,,88793.87,1.0
CUST_0523,Account_523,SMB,Business,2023-07-06,0.0,0.0,0.0,0.0,True,2025-02-19,Competition,0.0,0.0
CUST_0524,Account_524,MM,Business,2024-03-05,18813.43,0.0,0.0,0.0,False,,,18813.43,1.0
CUST_0525,Account_525,SMB,Starter,2024-06-14,0.0,0.0,0.0,0.0,True,2024-10-24,Price,0.0,0.0
CUST_0526,Account_526,MM,Business,2023-10-26,9474.89,0.0,0.0,0.0,False,,,9474.89,1.0
CUST_0527,Account_527,SMB,Business,2023-01-04,0.0,0.0,0.0,0.0,True,2025-01-28,Support,0.0,0.0
CUST_0528,Account_528,MM,Professional,2025-05-22,7730.26,0.0,0.0,0.0,False,,,7730.26,1.0
CUST_0529,Account_529,ENT,Business,2023-05-07,22691.8,0.0,0.0,0.0,False,,,22691.8,1.0
CUST_0530,Account_530,ENT,Business,2022-12-26,0.0,0.0,0.0,0.0,True,2024-01-02,Competition,0.0,0.0
CUST_0531,Account_531,MM,Enterprise,2023-06-21,0.0,0.0,0.0,0.0,True,2024-06-10,Price,0.0,0.0
CUST_0532,Account_532,MM,Enterprise,2023-04-22,0.0,0.0,0.0,0.0,True,2023-09-13,Business Closure,0.0,0.0
CUST_0533,Account_533,MM,Business,2022-10-12,0.0,0.0,0.0,0.0,True,2024-03-11,Merger,0.0,0.0
CUST_0534,Account_534,SMB,Starter,2024-08-03,0.0,0.0,0.0,0.0,True,2025-05-18,Budget Cut,0.0,0.0
CUST_0535,Account_535,SMB,Starter,2025-02-17,604.52,0.0,0.0,108.12,False,,,604.52,0.848
CUST_0536,Account_536,MM,Enterprise,2023-01-31,59768.71,0.0,12949.66,0.0,False,,,59768.71,1.277
CUST_0537,Account_537,ENT,Enterprise,2024-07-17,49289.22,0.0,0.0,0.0,False,,,49289.22,1.0
CUST_0538,Account_538,MM,Business,2025-06-23,17110.97,0.0,0.0,0.0,False,,,17110.97,1.0
CUST_0539,Account_539,ENT,Custom,2025-06-22,244524.17,0.0,0.0,0.0,False,,,244524.17,1.0
CUST_0540,Account_540,SMB,Professional,2025-09-14,2493.99,2493.99,0.0,0.0,False,,,2493.99,1.0
CUST_0541,Account_541,SMB,Starter,2023-11-17,573.85,0.0,0.0,0.0,False,,,573.85,1.0
CUST_0542,Account_542,ENT,Enterprise,2023-07-04,57193.48,0.0,0.0,0.0,False,,,57193.48,1.0
CUST_0543,Account_543,MM,Business,2024-03-21,0.0,0.0,0.0,0.0,True,2024-05-06,Feature Gap,0.0,0.0
CUST_0544,Account_544,SMB,Business,2024-11-19,9232.6,0.0,1946.54,0.0,False,,,9232.6,1.267
CUST_0545,Account_545,MM,Enterprise,2023-06-28,38410.96,0.0,1506.08,0.0,False,,,38410.96,1.041
CUST_0546,Account_546,ENT,Business,2023-07-14,16130.63,0.0,0.0,0.0,False,,,16130.63,1.0
CUST_0547,Account_547,ENT,Business,2025-02-23,35046.66,0.0,0.0,0.0,False,,,35046.66,1.0
CUST_0548,Account_548,MM,Business,2023-04-04,8654.26,0.0,0.0,0.0,False,,,8654.26,1.0
CUST_0549,Account_549,ENT,Enterprise,2025-07-05,96061.99,0.0,0.0,0.0,False,,,96061.99,1.0
CUST_0550,Account_550,MM,Business,2024-07-12,10540.61,0.0,0.0,0.0,False,,,10540.61,1.0
CUST_0551,Account_551,MM,Business,2023-12-15,14514.82,0.0,659.7,0.0,False,,,14514.82,1.048
CUST_0552,Account_552,MM,Professional,2023-09-02,0.0,0.0,0.0,0.0,True,2025-07-19,Business Closure,0.0,0.0
CUST_0553,Account_553,MM,Business,2023-07-14,0.0,0.0,0.0,0.0,True,2025-03-09,Business Closure,0.0,0.0
CUST_0554,Account_554,SMB,Professional,2023-10-28,0.0,0.0,0.0,0.0,True,2025-06-25,Merger,0.0,0.0
CUST_0555,Account_555,ENT,Business,2022-12-02,0.0,0.0,0.0,0.0,True,2024-05-09,Feature Gap,0.0,0.0
CUST_0556,Account_556,MM,Professional,2024-11-21,3177.86,0.0,0.0,0.0,False,,,3177.86,1.0
CUST_0557,Account_557,MM,Enterprise,2024-10-27,46368.09,0.0,0.0,0.0,False,,,46368.09,1.0
CUST_0558,Account_558,MM,Enterprise,2024-10-01,44079.1,0.0,0.0,0.0,False,,,44079.1,1.0
CUST_0559,Account_559,ENT,Enterprise,2023-01-30,0.0,0.0,0.0,0.0,True,2024-05-29,Support,0.0,0.0
CUST_0560,Account_560,MM,Business,2023-12-17,14950.35,0.0,83.59,0.0,False,,,14950.35,1.006
CUST_0561,Account_561,ENT,Custom,2024-04-09,377978.57,0.0,0.0,0.0,False,,,377978.57,1.0
CUST_0562,Account_562,MM,Professional,2023-04-30,0.0,0.0,0.0,0.0,True,2025-04-02,Support,0.0,0.0
CUST_0563,Account_563,SMB,Professional,2023-06-13,2683.88,0.0,122.51,337.59,False,,,2683.88,0.926
CUST_0564,Account_564,ENT,Business,2023-01-07,0.0,0.0,0.0,0.0,True,2025-01-16,Competition,0.0,0.0
CUST_0565,Account_565,MM,Professional,2023-10-23,0.0,0.0,0.0,0.0,True,2025-07-21,Support,0.0,0.0
CUST_0566,Account_566,MM,Professional,2025-06-18,6033.78,0.0,0.0,0.0,False,,,6033.78,1.0
CUST_0567,Account_567,ENT,Enterprise,2023-02-27,0.0,0.0,0.0,0.0,True,2023-11-18,Budget Cut,0.0,0.0
CUST_0568,Account_568,MM,Enterprise,2024-04-10,0.0,0.0,0.0,0.0,True,2024-06-15,Budget Cut,0.0,0.0
CUST_0569,Account_569,ENT,Enterprise,2023-01-14,0.0,0.0,0.0,0.0,True,2024-02-08,Feature Gap,0.0,0.0
CUST_0570,Account_570,MM,Enterprise,2023-11-11,0.0,0.0,0.0,0.0,True,2024-03-26,Competition,0.0,0.0
CUST_0571,Account_571,MM,Business,2023-01-05,0.0,0.0,0.0,0.0,True,2024-03-12,Business Closure,0.0,0.0
CUST_0572,Account_572,MM,Enterprise,2023-08-26,0.0,0.0,0.0,0.0,True,2025-06-20,Merger,0.0,0.0
CUST_0573,Account_573,MM,Professional,2024-06-01,5070.77,0.0,0.0,0.0,False,,,5070.77,1.0
CUST_0574,Account_574,MM,Enterprise,2025-08-25,45138.55,0.0,0.0,0.0,False,,,45138.55,1.0
CUST_0575,Account_575,MM,Business,2024-01-22,11784.17,0.0,0.0,0.0,False,,,11784.17,1.0
CUST_0576,Account_576,ENT,Enterprise,2023-06-29,0.0,0.0,0.0,0.0,True,2025-01-22,Budget Cut,0.0,0.0
CUST_0577,Account_577,MM,Enterprise,2025-02-02,34659.16,0.0,0.0,0.0,False,,,34659.16,1.0
CUST_0578,Account_578,ENT,Custom,2024-01-21,347203.95,0.0,0.0,0.0,False,,,347203.95,1.0
CUST_0579,Account_579,MM,Business,2023-04-04,22680.81,0.0,4072.59,0.0,False,,,22680.81,1.219
CUST_0580,Account_580,ENT,Enterprise,2024-05-16,55695.05,0.0,5282.7,0.0,False,,,55695.05,1.105
CUST_0581,Account_581,MM,Professional,2022-11-04,5523.08,0.0,0.0,0.0,False,,,5523.08,1.0
CUST_0582,Account_582,ENT,Enterprise,2025-07-17,77404.7,0.0,11948.67,0.0,False,,,77404.7,1.183
CUST_0583,Account_583,SMB,Starter,2023-03-03,0.0,0.0,0.0,0.0,True,2025-02-24,Price,0.0,0.0
CUST_0584,Account_584,ENT,Business,2025-02-28,42357.76,0.0,4367.55,0.0,False,,,42357.76,1.115
CUST_0585,Account_585,ENT,Enterprise,2025-07-24,40490.27,0.0,0.0,0.0,False,,,40490.27,1.0
CUST_0586,Account_586,ENT,Enterprise,2023-12-28,47326.29,0.0,0.0,0.0,False,,,47326.29,1.0
CUST_0587,Account_587,SMB,Business,2023-09-14,0.0,0.0,0.0,0.0,True,2024-06-12,Merger,0.0,0.0
CUST_0588,Account_588,ENT,Custom,2023-05-16,205376.64,0.0,0.0,0.0,False,,,205376.64,1.0
CUST_0589,Account_589,SMB,Professional,2023-01-08,2584.77,0.0,0.0,0.0,False,,,2584.77,1.0
CUST_0590,Account_590,MM,Enterprise,2022-10-17,0.0,0.0,0.0,0.0,True,2023-02-17,Support,0.0,0.0
CUST_0591,Account_591,SMB,Professional,2025-01-11,0.0,0.0,0.0,0.0,True,2025-06-27,Competition,0.0,0.0
CUST_0592,Account_592,MM,Professional,2024-07-20,0.0,0.0,0.0,0.0,True,2025-02-11,Budget Cut,0.0,0.0
CUST_0593,Account_593,SMB,Starter,2025-09-16,645.3,645.3,0.0,0.0,False,,,645.3,1.0
CUST_0594,Account_594,MM,Professional,2022-12-27,0.0,0.0,0.0,0.0,True,2024-10-16,Competition,0.0,0.0
CUST_0595,Account_595,MM,Business,2024-06-27,0.0,0.0,0.0,0.0,True,2025-07-26,Budget Cut,0.0,0.0
CUST_0596,Account_596,ENT,Custom,2023-06-06,385341.82,0.0,0.0,62158.11,False,,,385341.82,0.861
CUST_0597,Account_597,ENT,Business,2024-08-25,34250.11,0.0,0.0,0.0,False,,,34250.11,1.0
CUST_0598,Account_598,SMB,Business,2025-06-17,3009.22,0.0,0.0,0.0,False,,,3009.22,1.0
CUST_0599,Account_599,MM,Enterprise,2023-04-20,46223.57,0.0,0.0,0.0,False,,,46223.57,1.0
CUST_0600,Account_600,SMB,Business,2024-10-09,3394.06,0.0,0.0,0.0,False,,,3394.06,1.0
CUST_0601,Account_601,ENT,Enterprise,2024-06-02,79315.94,0.0,0.0,0.0,False,,,79315.94,1.0
CUST_0602,Account_602,MM,Enterprise,2025-05-14,24544.24,0.0,0.0,0.0,False,,,24544.24,1.0
CUST_0603,Account_603,MM,Business,2025-03-02,0.0,0.0,0.0,0.0,True,2025-05-03,Merger,0.0,0.0
CUST_0604,Account_604,SMB,Starter,2024-10-25,0.0,0.0,0.0,0.0,True,2025-02-17,Feature Gap,0.0,0.0
CUST_0605,Account_605,SMB,Professional,2025-04-14,2200.8,0.0,0.0,0.0,False,,,2200.8,1.0
CUST_0606,Account_606,ENT,Custom,2024-12-04,339625.01,0.0,0.0,0.0,False,,,339625.01,1.0
CUST_0607,Account_607,MM,Business,2023-03-21,13104.24,0.0,0.0,0.0,False,,,13104.24,1.0
CUST_0608,Account_608,MM,Enterprise,2024-07-18,0.0,0.0,0.0,0.0,True,2025-08-03,Budget Cut,0.0,0.0
CUST_0609,Account_609,MM,Business,2024-02-22,17369.31,0.0,493.89,0.0,False,,,17369.31,1.029
CUST_0610,Account_610,ENT,Custom,2023-10-30,0.0,0.0,0.0,0.0,True,2024-12-24,Support,0.0,0.0
CUST_0611,Account_611,SMB,Business,2025-08-24,3207.1,0.0,0.0,0.0,False,,,3207.1,1.0
CUST_0612,Account_612,ENT,Custom,2025-03-09,250286.88,0.0,0.0,0.0,False,,,250286.88,1.0
CUST_0613,Account_613,ENT,Enterprise,2022-11-15,0.0,0.0,0.0,0.0,True,2023-03-27,Business Closure,0.0,0.0
CUST_0614,Account_614,MM,Business,2025-04-19,15262.2,0.0,0.0,0.0,False,,,15262.2,1.0
CUST_0615,Account_615,SMB,Professional,2022-10-27,0.0,0.0,0.0,0.0,True,2024-04-06,Feature Gap,0.0,0.0
CUST_0616,Account_616,MM,Professional,2025-03-15,0.0,0.0,0.0,0.0,True,2025-08-05,Competition,0.0,0.0
CUST_0617,Account_617,ENT,Business,2023-07-26,0.0,0.0,0.0,0.0,True,2023-08-26,Business Closure,0.0,0.0
CUST_0618,Account_618,MM,Business,2024-02-12,12687.04,0.0,0.0,0.0,False,,,12687.04,1.0
CUST_0619,Account_619,SMB,Professional,2023-01-15,0.0,0.0,0.0,0.0,True,2024-08-23,Competition,0.0,0.0
CUST_0620,Account_620,MM,Business,2024-12-09,16388.94,0.0,0.0,0.0,False,,,16388.94,1.0
CUST_0621,Account_621,ENT,Enterprise,2025-05-19,75545.43,0.0,0.0,0.0,False,,,75545.43,1.0
CUST_0622,Account_622,SMB,Starter,2024-03-02,0.0,0.0,0.0,0.0,True,2025-09-11,Support,0.0,0.0
CUST_0623,Account_623,ENT,Business,2024-01-26,0.0,0.0,0.0,0.0,True,2025-03-30,Budget Cut,0.0,0.0
CUST_0624,Account_624,ENT,Business,2025-07-01,31252.79,0.0,0.0,0.0,False,,,31252.79,1.0
CUST_0625,Account_625,MM,Enterprise,2023-11-28,37549.05,0.0,0.0,0.0,False,,,37549.05,1.0
CUST_0626,Account_626,MM,Professional,2025-04-13,4025.55,0.0,0.0,0.0,False,,,4025.55,1.0
CUST_0627,Account_627,SMB,Business,2025-08-20,5529.91,0.0,0.0,0.0,False,,,5529.91,1.0
CUST_0628,Account_628,ENT,Business,2023-01-08,37108.92,0.0,0.0,0.0,False,,,37108.92,1.0
CUST_0629,Account_629,ENT,Business,2023-03-23,37476.72,0.0,761.67,0.0,False,,,37476.72,1.021
CUST_0630,Account_630,ENT,Custom,2025-03-10,400315.17,0.0,0.0,0.0,False,,,400315.17,1.0
CUST_0631,Account_631,MM,Business,2025-09-08,16366.35,16366.35,0.0,0.0,False,,,16366.35,1.0
CUST_0632,Account_632,SMB,Starter,2024-05-09,653.28,0.0,0.0,0.0,False,,,653.28,1.0
CUST_0633,Account_633,MM,Professional,2023-07-01,5477.03,0.0,179.71,0.0,False,,,5477.03,1.034
CUST_0634,Account_634,SMB,Business,2022-11-21,0.0,0.0,0.0,0.0,True,2025-03-11,Feature Gap,0.0,0.0
CUST_0635,Account_635,ENT,Business,2024-12-15,35432.11,0.0,0.0,0.0,False,,,35432.11,1.0
CUST_0636,Account_636,MM,Enterprise,2024-06-15,28731.3,0.0,0.0,0.0,False,,,28731.3,1.0
CUST_0637,Account_637,ENT,Custom,2025-04-14,0.0,0.0,0.0,0.0,True,2025-08-14,Support,0.0,0.0
CUST_0638,Account_638,SMB,Professional,2025-04-11,2721.87,0.0,0.0,0.0,False,,,2721.87,1.0
CUST_0639,Account_639,ENT,Business,2023-10-25,0.0,0.0,0.0,0.0,True,2024-05-08,Merger,0.0,0.0
CUST_0640,Account_640,SMB,Professional,2025-06-26,2630.75,0.0,0.0,0.0,False,,,2630.75,1.0
CUST_0641,Account_641,ENT,Business,2024-09-08,0.0,0.0,0.0,0.0,True,2025-03-26,Feature Gap,0.0,0.0
CUST_0642,Account_642,ENT,Custom,2023-01-17,361721.73,0.0,22447.76,0.0,False,,,361721.73,1.066
CUST_0643,Account_643,ENT,Enterprise,2025-03-10,59234.94,0.0,0.0,0.0,False,,,59234.94,1.0
CUST_0644,Account_644,ENT,Business,2024-09-02,0.0,0.0,0.0,0.0,True,2025-04-30,Business Closure,0.0,0.0
CUST_0645,Account_645,MM,Professional,2024-01-18,0.0,0.0,0.0,0.0,True,2024-11-02,Merger,0.0,0.0
CUST_0646,Account_646,MM,Professional,2023-11-25,0.0,0.0,0.0,0.0,True,2025-01-29,Feature Gap,0.0,0.0
CUST_0647,Account_647,ENT,Business,2023-12-14,0.0,0.0,0.0,0.0,True,2025-04-15,Support,0.0,0.0
CUST_0648,Account_648,ENT,Enterprise,2025-02-06,49866.0,0.0,0.0,0.0,False,,,49866.0,1.0
CUST_0649,Account_649,MM,Business,2023-04-22,18085.45,0.0,1400.6,0.0,False,,,18085.45,1.084
CUST_0650,Account_650,ENT,Custom,2023-03-14,173851.42,0.0,0.0,0.0,False,,,173851.42,1.0
CUST_0651,Account_651,SMB,Business,2023-02-06,0.0,0.0,0.0,0.0,True,2023-04-22,Competition,0.0,0.0
CUST_0652,Account_652,SMB,Starter,2024-04-07,0.0,0.0,0.0,0.0,True,2025-07-11,Merger,0.0,0.0
CUST_0653,Account_653,ENT,Custom,2023-03-21,0.0,0.0,0.0,0.0,True,2025-06-01,Support,0.0,0.0
CUST_0654,Account_654,MM,Business,2025-02-04,12854.14,0.0,0.0,0.0,False,,,12854.14,1.0
CUST_0655,Account_655,ENT,Business,2024-01-18,35411.48,0.0,0.0,0.0,False,,,35411.48,1.0
CUST_0656,Account_656,SMB,Starter,2025-03-25,718.29,0.0,0.0,0.0,False,,,718.29,1.0
CUST_0657,Account_657,MM,Professional,2023-01-14,0.0,0.0,0.0,0.0,True,2024-10-13,Budget Cut,0.0,0.0
CUST_0658,Account_658,ENT,Enterprise,2024-01-27,79423.53,0.0,0.0,0.0,False,,,79423.53,1.0
CUST_0659,Account_659,SMB,Starter,2023-01-13,720.28,0.0,0.0,0.0,False,,,720.28,1.0
CUST_0660,Account_660,MM,Business,2024-02-15,8784.89,0.0,0.0,0.0,False,,,8784.89,1.0
CUST_0661,Account_661,SMB,Business,2023-03-12,0.0,0.0,0.0,0.0,True,2024-05-11,Merger,0.0,0.0
CUST_0662,Account_662,ENT,Business,2024-02-02,20474.08,0.0,0.0,0.0,False,,,20474.08,1.0
CUST_0663,Account_663,SMB,Starter,2025-09-09,1389.07,1389.07,0.0,0.0,False,,,1389.07,1.0
CUST_0664,Account_664,ENT,Enterprise,2023-05-31,0.0,0.0,0.0,0.0,True,2024-09-16,Support,0.0,0.0
CUST_0665,Account_665,ENT,Custom,2024-09-23,346545.83,0.0,0.0,0.0,False,,,346545.83,1.0
CUST_0666,Account_666,MM,Professional,2024-07-10,6460.84,0.0,0.0,0.0,False,,,6460.84,1.0
CUST_0667,Account_667,MM,Professional,2023-04-08,6288.51,0.0,0.0,0.0,False,,,6288.51,1.0
CUST_0668,Account_668,MM,Business,2025-07-09,11792.36,0.0,0.0,0.0,False,,,11792.36,1.0
CUST_0669,Account_669,MM,Professional,2023-08-22,0.0,0.0,0.0,0.0,True,2025-01-12,Business Closure,0.0,0.0
CUST_0670,Account_670,SMB,Business,2023-04-05,0.0,0.0,0.0,0.0,True,2025-07-17,Price,0.0,0.0
CUST_0671,Account_671,SMB,Professional,2024-05-30,2641.74,0.0,376.43,0.0,False,,,2641.74,1.166
CUST_0672,Account_672,SMB,Business,2025-07-26,6016.47,0.0,0.0,0.0,False,,,6016.47,1.0
CUST_0673,Account_673,SMB,Professional,2024-08-13,0.0,0.0,0.0,0.0,True,2024-12-19,Merger,0.0,0.0
CUST_0674,Account_674,SMB,Starter,2024-12-11,0.0,0.0,0.0,0.0,True,2025-05-07,Feature Gap,0.0,0.0
CUST_0675,Account_675,MM,Business,2025-08-15,18756.96,0.0,0.0,0.0,False,,,18756.96,1.0
CUST_0676,Account_676,MM,Enterprise,2024-04-19,23752.32,0.0,0.0,3312.59,False,,,23752.32,0.878
CUST_0677,Account_677,ENT,Business,2024-09-05,21568.99,0.0,0.0,0.0,False,,,21568.99,1.0
CUST_0678,Account_678,SMB,Business,2024-01-14,0.0,0.0,0.0,0.0,True,2025-07-14,Feature Gap,0.0,0.0
CUST_0679,Account_679,SMB,Professional,2025-06-23,0.0,0.0,0.0,0.0,True,2025-09-09,Budget Cut,0.0,0.0
CUST_0680,Account_680,MM,Business,2022-10-09,19441.75,0.0,0.0,0.0,False,,,19441.75,1.0
CUST_0681,Account_681,MM,Business,2024-05-16,0.0,0.0,0.0,0.0,True,2025-04-07,Merger,0.0,0.0
CUST_0682,Account_682,ENT,Business,2024-04-24,0.0,0.0,0.0,0.0,True,2024-11-19,Feature Gap,0.0,0.0
CUST_0683,Account_683,SMB,Business,2025-09-17,4678.64,4678.64,0.0,0.0,False,,,4678.64,1.0
CUST_0684,Account_684,MM,Professional,2023-09-14,0.0,0.0,0.0,0.0,True,2023-11-13,Support,0.0,0.0
CUST_0685,Account_685,ENT,Enterprise,2022-10-11,89985.57,0.0,0.0,0.0,False,,,89985.57,1.0
CUST_0686,Account_686,ENT,Business,2025-07-06,23214.64,0.0,0.0,0.0,False,,,23214.64,1.0
CUST_0687,Account_687,SMB,Starter,2025-04-30,1029.27,0.0,218.69,0.0,False,,,1029.27,1.27
CUST_0688,Account_688,ENT,Enterprise,2023-07-02,95215.8,0.0,0.0,0.0,False,,,95215.8,1.0
CUST_0689,Account_689,ENT,Custom,2025-01-04,131613.74,0.0,0.0,0.0,False,,,131613.74,1.0
CUST_0690,Account_690,MM,Professional,2022-11-02,0.0,0.0,0.0,0.0,True,2023-05-07,Feature Gap,0.0,0.0
CUST_0691,Account_691,SMB,Professional,2023-09-20,2809.69,0.0,553.33,0.0,False,,,2809.69,1.245
